site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
LMT,100,B3,LMT_U,2010-05-01T00:00:00Z,2015-12-07T12:00:00Z,INT,Lower Mainstem Teanaway River,UPSTREAM ARRAY,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,100,B4,LMT_D,2010-05-01T00:00:00Z,2015-12-07T12:00:00Z,INT,Lower Mainstem Teanaway River,DOWNSTREAM ARRAY,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,100,B5,LMT_D,2010-05-01T00:00:00Z,2015-12-07T12:00:00Z,INT,Lower Mainstem Teanaway River,DOWNSTREAM ARRAY,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,100,B6,LMT_D,2010-05-01T00:00:00Z,2015-12-07T12:00:00Z,INT,Lower Mainstem Teanaway River,DOWNSTREAM ARRAY,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,01,LMT_U,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Upstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,02,LMT_U,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Upstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,03,LMT_U,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Upstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,04,LMT_D,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Downstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,05,LMT_D,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Downstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LMT,110,06,LMT_D,2018-10-15T12:00:00Z,NA,INT,Lower Mainstem Teanaway River,Downstream Array,"The lower Teanaway pit tag array was installed in 2010 near the mouth of the Teanaway river, under the HWY 10 bridge .  The site had MUX with 2 rows of 3-20’ schedule 80 PVC antennas and used solar panels to generate power.  After an historic flow event in the fall of 2015 the decision was made to relocate the site to a more stable location and upgrade the equipment with more durable HDPE antennas and IS1001 readers and controller.  In October of 2018, the site was relocated 200’ below Lambert bridge, 5 miles east of Cle Elum Washington (47.174326, -120.836400).  The IS1001 MTS is powered by a 200 Ah 24V battery bank charged with a 24V, 8A Interacter charger which is connected to grid power.  There are two CAN bus trunk lines ~60’ long that are connected to the upper and lower rows of ACNs.  The submersible enclosures for the IS1001s were constructed by Yakama Nation Fisheries and consist of schedule 40 PVC with various fittings.  The submersibles were pressure tested to ensure a water tight enclosure.  They are located 8’ below each antenna and are daisy chained together.  Hydrovolt plugs are located between each submersible for the CAN bus cabling  and from submersible to antenna allowing each component to detatch under extreme flow conditions.  The CAN bus cabling is routed in a straight line 8’ below each row of antennas and is secured to 3/8” stainless steel cable using zip ties.  The stainless steel cable is secured to the substrate with MR-4 anchors, ~10’ apart.  Both rows of antennas consist of 3, 25’X30” HDPE flat plates constructed by Yakama Nation spanning the entire channel under most flow conditions.  The antennas are secured to the substrate using MR-4 anchors and a combination of NRS and ratchet straps. The site was installed in July 2018 by WDFW and Yakama Nation staff and started collecting data on 10/15/2018 at 13:15.",Instream Remote Detection System,539.284.000,823,47.174326,-120.8364
LNR,100,01,LNR,2016-11-06T00:00:00Z,2020-05-30T00:00:00Z,INT,Lower Naches River,Single Array,"This site is a permanent instream PIT tag detection system located at rkm 5.3 on the lower Naches river, 700 meters below Nelson dam. Prior to 10/29/2018, the site consisted of one row of five 28 ft x 3 ft flexible antennas mounted to wooden 2 X 4 backbones and anchored to the riverbed with MR-4 anchors.  Due to extreme flow conditions in the Naches river, 3 inch HDPE antennas were constructed by Yakama Nation Fisheries to replace the flexible antennas. An IS1001 MTS was installed to replace the Qube.  The 3-wire cable was replaced with CAN bus with a 100 ft trunk line running to ACN #5.  All IS1001s are daisy chained together with hydrovolt plugs to allow removal/replacement of individual submersible enclosures and antennas.  Five 25 ft x 31 inch HDPE antennas were installed using the existing MR-4 anchors. Additional anchors were installed to secure the IS1001 enclosures that are anchored 8 ft below the row of antennas.  The site is powered with a 5060 Thermo-electric generator fueled with portable propane tanks.",Instream Remote Detection System,539.187.005,731,46.631484,-120.578716
LNR,100,02,LNR,2016-11-06T00:00:00Z,2020-05-30T00:00:00Z,INT,Lower Naches River,Single Array,"This site is a permanent instream PIT tag detection system located at rkm 5.3 on the lower Naches river, 700 meters below Nelson dam. Prior to 10/29/2018, the site consisted of one row of five 28 ft x 3 ft flexible antennas mounted to wooden 2 X 4 backbones and anchored to the riverbed with MR-4 anchors.  Due to extreme flow conditions in the Naches river, 3 inch HDPE antennas were constructed by Yakama Nation Fisheries to replace the flexible antennas. An IS1001 MTS was installed to replace the Qube.  The 3-wire cable was replaced with CAN bus with a 100 ft trunk line running to ACN #5.  All IS1001s are daisy chained together with hydrovolt plugs to allow removal/replacement of individual submersible enclosures and antennas.  Five 25 ft x 31 inch HDPE antennas were installed using the existing MR-4 anchors. Additional anchors were installed to secure the IS1001 enclosures that are anchored 8 ft below the row of antennas.  The site is powered with a 5060 Thermo-electric generator fueled with portable propane tanks.",Instream Remote Detection System,539.187.005,731,46.631484,-120.578716
LNR,100,03,LNR,2016-11-06T00:00:00Z,2020-05-30T00:00:00Z,INT,Lower Naches River,Single Array,"This site is a permanent instream PIT tag detection system located at rkm 5.3 on the lower Naches river, 700 meters below Nelson dam. Prior to 10/29/2018, the site consisted of one row of five 28 ft x 3 ft flexible antennas mounted to wooden 2 X 4 backbones and anchored to the riverbed with MR-4 anchors.  Due to extreme flow conditions in the Naches river, 3 inch HDPE antennas were constructed by Yakama Nation Fisheries to replace the flexible antennas. An IS1001 MTS was installed to replace the Qube.  The 3-wire cable was replaced with CAN bus with a 100 ft trunk line running to ACN #5.  All IS1001s are daisy chained together with hydrovolt plugs to allow removal/replacement of individual submersible enclosures and antennas.  Five 25 ft x 31 inch HDPE antennas were installed using the existing MR-4 anchors. Additional anchors were installed to secure the IS1001 enclosures that are anchored 8 ft below the row of antennas.  The site is powered with a 5060 Thermo-electric generator fueled with portable propane tanks.",Instream Remote Detection System,539.187.005,731,46.631484,-120.578716
LNR,100,04,LNR,2016-11-06T00:00:00Z,2020-05-30T00:00:00Z,INT,Lower Naches River,Single Array,"This site is a permanent instream PIT tag detection system located at rkm 5.3 on the lower Naches river, 700 meters below Nelson dam. Prior to 10/29/2018, the site consisted of one row of five 28 ft x 3 ft flexible antennas mounted to wooden 2 X 4 backbones and anchored to the riverbed with MR-4 anchors.  Due to extreme flow conditions in the Naches river, 3 inch HDPE antennas were constructed by Yakama Nation Fisheries to replace the flexible antennas. An IS1001 MTS was installed to replace the Qube.  The 3-wire cable was replaced with CAN bus with a 100 ft trunk line running to ACN #5.  All IS1001s are daisy chained together with hydrovolt plugs to allow removal/replacement of individual submersible enclosures and antennas.  Five 25 ft x 31 inch HDPE antennas were installed using the existing MR-4 anchors. Additional anchors were installed to secure the IS1001 enclosures that are anchored 8 ft below the row of antennas.  The site is powered with a 5060 Thermo-electric generator fueled with portable propane tanks.",Instream Remote Detection System,539.187.005,731,46.631484,-120.578716
LNR,100,05,LNR,2016-11-06T00:00:00Z,2020-05-30T00:00:00Z,INT,Lower Naches River,Single Array,"This site is a permanent instream PIT tag detection system located at rkm 5.3 on the lower Naches river, 700 meters below Nelson dam. Prior to 10/29/2018, the site consisted of one row of five 28 ft x 3 ft flexible antennas mounted to wooden 2 X 4 backbones and anchored to the riverbed with MR-4 anchors.  Due to extreme flow conditions in the Naches river, 3 inch HDPE antennas were constructed by Yakama Nation Fisheries to replace the flexible antennas. An IS1001 MTS was installed to replace the Qube.  The 3-wire cable was replaced with CAN bus with a 100 ft trunk line running to ACN #5.  All IS1001s are daisy chained together with hydrovolt plugs to allow removal/replacement of individual submersible enclosures and antennas.  Five 25 ft x 31 inch HDPE antennas were installed using the existing MR-4 anchors. Additional anchors were installed to secure the IS1001 enclosures that are anchored 8 ft below the row of antennas.  The site is powered with a 5060 Thermo-electric generator fueled with portable propane tanks.",Instream Remote Detection System,539.187.005,731,46.631484,-120.578716
LWC,100,01,LWC_U,2018-02-27T00:00:00Z,NA,INT,Lower Wenas Creek,Upstream Antenna,"LWC is located in Wenas Creek about 2 RKMs upstream of the confluence with the Yakima River on property owned by the Bureau of Reclamation.  The site was constructed,  installed and  maintained by a collaborative effort between Yakama Nation Fisheries, Bureau of Reclamation and USFWS.  The site consists of three 20 ftx 8ft pass-through antennas that span the entire channel under most flow conditions.  Antennas and IS1001s are separated 8 ft and are connected using hydrovolt plugs. Pelican cases secure each IS1001 ACN on the left bank.  IS1001s are daisy chained together with CAN bus cable and hydrovolt plugs.  One CAN bus cable is connected to ACN #3 and is ~60 ft in length.  An IS1001 MTS is used to receive data from ACNs and is housed inside of a metal job box.  Solar panels and a 210 Ah battery bank are used to power the site.",Instream Remote Detection System,539.197.002,738,46.705098,-120.503685
LWC,100,02,LWC_U,2018-02-27T00:00:00Z,NA,INT,Lower Wenas Creek,Middle Antenna,"LWC is located in Wenas Creek about 2 RKMs upstream of the confluence with the Yakima River on property owned by the Bureau of Reclamation.  The site was constructed,  installed and  maintained by a collaborative effort between Yakama Nation Fisheries, Bureau of Reclamation and USFWS.  The site consists of three 20 ftx 8ft pass-through antennas that span the entire channel under most flow conditions.  Antennas and IS1001s are separated 8 ft and are connected using hydrovolt plugs. Pelican cases secure each IS1001 ACN on the left bank.  IS1001s are daisy chained together with CAN bus cable and hydrovolt plugs.  One CAN bus cable is connected to ACN #3 and is ~60 ft in length.  An IS1001 MTS is used to receive data from ACNs and is housed inside of a metal job box.  Solar panels and a 210 Ah battery bank are used to power the site.",Instream Remote Detection System,539.197.002,738,46.705098,-120.503685
LWC,100,03,LWC_D,2018-02-27T00:00:00Z,NA,INT,Lower Wenas Creek,Downstream Antenna,"LWC is located in Wenas Creek about 2 RKMs upstream of the confluence with the Yakima River on property owned by the Bureau of Reclamation.  The site was constructed,  installed and  maintained by a collaborative effort between Yakama Nation Fisheries, Bureau of Reclamation and USFWS.  The site consists of three 20 ftx 8ft pass-through antennas that span the entire channel under most flow conditions.  Antennas and IS1001s are separated 8 ft and are connected using hydrovolt plugs. Pelican cases secure each IS1001 ACN on the left bank.  IS1001s are daisy chained together with CAN bus cable and hydrovolt plugs.  One CAN bus cable is connected to ACN #3 and is ~60 ft in length.  An IS1001 MTS is used to receive data from ACNs and is housed inside of a metal job box.  Solar panels and a 210 Ah battery bank are used to power the site.",Instream Remote Detection System,539.197.002,738,46.705098,-120.503685
PRA,100,01,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,LEFT LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,02,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,LEFT LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,03,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,LEFT LADDER WEIR 7,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,04,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,LEFT LADDER WEIR 7,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,05,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,RIGHT LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,06,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,RIGHT LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,07,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,RIGHT LADDER WEIR 5,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,100,08,PRA_D,2002-12-06T00:00:00Z,2007-06-05T00:00:00Z,INT,Priest Rapids Adult,RIGHT LADDER WEIR 5,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,01,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,02,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,03,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER WEIR 7,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,04,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER WEIR 7,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,05,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,RIGHT [WEST] LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,06,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,RIGHT [WEST] LADDER WEIR 3,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,07,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,RIGHT [WEST] LADDER WEIR 5,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,08,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,RIGHT [WEST] LADDER WEIR 5,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,A1,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER ADULT TRAP,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,A2,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER ADULT TRAP,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRA,110,A3,PRA_D,2007-06-05T00:00:00Z,NA,INT,Priest Rapids Adult,LEFT [EAST] LADDER ADULT TRAP,Priest Rapids Dam Adult Fishways (both),Adult Fishway,639,639,46.644339,-119.910442
PRO,100,01,PRO,2004-10-19T14:47:48Z,2005-08-30T15:27:14Z,INT,Prosser Diversion Dam Combined,LEFT BANK LDR COUNTING WINDOW,This site monitors the (three) fish ladders and juvenile sampling facility at Prosser Dam. Each ladder has two antennas installed at the counting window. The juvenile sampling facility has antennas installed downstream of the separator and at the exit from the sample room.,Combined Dam Location,539.076,615,46.212539,-119.772663
